id,incident_title,incident_description,incident_date,location_id,location_name,latitude,longitude,country_id,category_id,category_title,building,landmark,area,city,state,country
11026,"Commenting and touching at Andheri station",na,"11-10-2017 17:16",11406,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"2 | 8","Commenting | Touching /Groping",,400058,"Railway Colony",Mumbai,Maharashtra,India
11027,"Major harrasment at Andheri station",na,"03-11-2017 14:00",11407,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,400058,"Railway Colony",Mumbai,Maharashtra,India
11028,"Commenting at Andheri station","Crowd during peak hours","19-04-2017 20:00",11408,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,2,Commenting,,400058,"Railway Colony",Mumbai,Maharashtra,India
11029,"Groping scene at Andheri station",na,"23-08-2017 17:21",11409,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,8,"Touching /Groping",,400058,"Railway Colony",Mumbai,Maharashtra,India
11030,"Taking pictures without permission at Andheri station",na,"15-09-2017 17:23",11410,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,3,"Taking pictures",,400058,"Railway Colony",Mumbai,Maharashtra,India
11031,"Passing ugly comments at Andheri station",na,"16-08-2017 17:27",11411,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,2,Commenting,,400058,"Railway Colony",Mumbai,Maharashtra,India
11032,"Whistling and commenting at Andheri station",na,"16-10-2017 17:29",11412,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"1 | 2","Catcalls/Whistles | Commenting",,400058,"Railway Colony",Mumbai,Maharashtra,India
11033,"Major sexual harrassment at Andheri station","Catcalling commenting and touching","02-11-2017 20:00",11413,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"1 | 2 | 8","Catcalls/Whistles | Commenting | Touching /Groping",,400058,"Railway Colony",Mumbai,Maharashtra,India
11034,"Catcalling and commenting at Andheri station",na,"18-07-2017 20:00",11414,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"1 | 2","Catcalls/Whistles | Commenting",,400058,"Railway Colony",Mumbai,Maharashtra,India
11035,"Touching at Andheri station",na,"13-09-2017 20:00",11415,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,8,"Touching /Groping",,400058,"Railway Colony",Mumbai,Maharashtra,India
11036,"Sexual invites at Andheri station","Whistling and passing valgur comments","26-10-2017 21:00",11416,"Andheri Railway Station East Northern Overpass, Railway Colony, Andheri East, Mumbai, Maharashtra 400058, India",19.119869,72.846936,105,"1 | 2","Catcalls/Whistles | Commenting",,400053,"Railway Colony",Mumbai,Maharashtra,India
11037,"Touching and groping at Andheri station","Taking advantage in crowd during rush hours","27-09-2017 20:00",11417,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,8,"Touching /Groping",,400058,"Railway Colony",Mumbai,Maharashtra,India
11038,"Sexual invites at Andheri station",na,"03-11-2017 20:00",11418,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,10,"Sexual Invites",,400058,"Railway Colony",Mumbai,Maharashtra,India
11039,"Major sexually harrassment at Andheri station","Sexually assaulting","18-10-2017 21:00",11419,"Andheri Station (W), Railway Colony, Andheri East, Mumbai, Maharashtra 400047, India",19.118738,72.846378,105,"1 | 2 | 6 | 9 | 10 | 11","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring | Indecent exposure | Sexual Invites | Rape / Sexual Assault",,400058,"Railway Colony",Mumbai,Maharashtra,India
11040,"Ogling at borivali station",na,"30-09-2017 21:00",11420,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,6,"Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11041,"Ogling at borivali station",na,"30-09-2017 21:00",11421,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,6,"Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11042,"Staring and ogling at borivali station",NA,"03-11-2017 22:00",11422,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,6,"Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11043,"Aggressive Solicitation","Pedicab cyclist follows behind pedestrian and then blocks her way and grabs her, expecting her to just quietly give in.","11-11-2017 23:00",11423,"Sta Ana High School Bus Stop, Guerrero St, Poblacion District, Davao City, Davao del Sur, Philippines",7.072311,125.61719,105,"8 | 10 | 20","Touching /Groping | Sexual Invites | Stalking",,8000,"Poblacion District","Davao City","Davao Region",Philippines
11044,"Threatening Name-Calling","Pedicab cyclist insults and threatens shopper outside the mall, yelling at the top of his macho voice.","11-11-2017 21:00",11424,"J.P. Laurel Ave, Obrero, Davao City, 8000 Davao del Sur, Filipinas",7.077993,125.613652,105,2,Commenting,,8000,Bajada,"Davao City","Davao Region",Philippines
11045,"Touching at borivali station",NA,"17-11-2017 18:09",11425,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11046,"Ogling and whistling at borivali station",na,"01-11-2017 21:00",11426,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 6 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11047,"Stalking and touching at borivali station",na,"02-11-2017 21:00",11427,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"8 | 20","Touching /Groping | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11048,"Stalking and touching at borivali station",na,"02-11-2017 21:00",11428,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"8 | 20","Touching /Groping | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11049,"Ogling and commenting at borivali station",na,"06-10-2017 22:00",11429,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11050,"Touching at borivali station",na,"13-09-2017 22:00",11430,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11051,"Commenting at borivali station",na,"07-11-2017 21:00",11431,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,2,Commenting,,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11052,"Touching at borivali station",na,"19-01-2017 21:00",11432,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11053,"Ogling catcalls stalking and groping at borivali station",na,"02-11-2017 21:00",11433,"Borivali Station (Jaya Talkies), Gyan Nagar, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India",19.227747,72.855655,105,"1 | 6 | 8 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Touching /Groping | Stalking",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11054,"Groping at borivali station",na,"31-10-2017 13:00",11434,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,8,"Touching /Groping",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11055,"Whistle, facial expressions, touching",na,"13-11-2017 08:09",11435,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 6 | 8","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11056,"Ogling and commenting at borivali station",na,"03-11-2017 08:11",11436,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11057,"Facial expressions, whistle",na,"13-11-2017 11:00",11437,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 6","Catcalls/Whistles | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11058,Touching,na,"13-11-2017 13:00",11438,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11059,"Touching at borivali station",na,"19-07-2017 13:00",11439,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,8,"Touching /Groping",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11060,"Ogling catcalls and commenting at borivali station",na,"20-10-2017 11:00",11440,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,400092,"Datta Park",Mumbai,Maharashtra,India
11061,"Touching, stalking at borivali station",na,"13-11-2017 12:00",11441,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"8 | 20","Touching /Groping | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11062,"Stalking at borivali station",na,"23-10-2017 12:00",11442,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,20,Stalking,,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11063,"Commenting at borivali station",na,"13-11-2017 13:00",11443,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,2,Commenting,,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11064,"Ogling catcalls at borivali station",na,"22-03-2017 12:00",11444,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"1 | 6","Catcalls/Whistles | Ogling/Facial Expressions/Staring",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11065,"Indecent, touching at borivali station",na,"13-11-2017 12:00",11445,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"8 | 9","Touching /Groping | Indecent exposure",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11066,"Facial expressions, commenting at borivali station",na,"13-11-2017 13:00",11446,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11067,"Whistle, commenting at borivali station",na,"13-11-2017 08:51",11447,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 2","Catcalls/Whistles | Commenting",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11068,"Ogling catcalls stalking at borivali station",na,"19-09-2017 12:00",11448,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 6 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11069,"Facial expressions at borivali station",na,"13-11-2017 08:54",11449,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,6,"Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11070,"Ogling and commenting at borivali station",na,"04-11-2017 08:56",11450,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11071,"Ogling catcalls stalking at borivali station",na,"20-06-2017 08:57",11451,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"1 | 6 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Stalking",,400092,"Datta Park",Mumbai,Maharashtra,India
11072,"Groping at borivali station",na,"23-10-2017 08:58",11452,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,8,"Touching /Groping",,400092,"Datta Park",Mumbai,Maharashtra,India
11073,"Facial expressions, taking pictures, commentig, stalking at borivali station",na,"07-10-2017 09:00",11453,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,"2 | 3 | 6","Commenting | Taking pictures | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11074,"Commenting and stalking at borivali station",na,"16-05-2017 11:27",11454,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"2 | 20","Commenting | Stalking",,400092,"Datta Park",Mumbai,Maharashtra,India
11075,"Catcalls and commenting at borivali station",na,"23-10-2017 11:30",11455,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 2","Catcalls/Whistles | Commenting",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11076,"Facial expressions, commenting, stalking at borivali station",na,"19-10-2017 11:35",11456,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11077,"Ogling and stalking at borivali station",na,"09-11-2017 11:36",11457,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"6 | 20","Ogling/Facial Expressions/Staring | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11078,"Commenting and stalking at borivali station",na,"10-11-2017 11:38",11458,"Mumbai, Sundar Nagar, Borivali West, Mumbai, Maharashtra 400092, India",19.229925,72.85561,105,"2 | 20","Commenting | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11079,"Touching at borivali station",na,"23-10-2017 11:39",11459,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11080,"Touching at borivali station",na,"23-10-2017 11:41",11460,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11081,"Commenting and stalking at borivali station",na,"07-10-2017 11:42",11461,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"2 | 20","Commenting | Stalking",,400092,"Datta Park",Mumbai,Maharashtra,India
11082,"Staring and commenting at borivali station",na,"09-11-2017 11:44",11462,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Datta Park",Mumbai,Maharashtra,India
11083,"Staring and commenting at borivali station",na,"09-11-2017 11:45",11463,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Datta Park",Mumbai,Maharashtra,India
11084,"Commenting and stalking at borivali station",na,"23-08-2017 11:46",11464,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"2 | 20","Commenting | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11085,"Catcalls and stalking at borivali station",na,"10-06-2017 11:48",11465,"Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",19.225613,72.85561,105,"1 | 20","Catcalls/Whistles | Stalking",,400092,"Datta Park",Mumbai,Maharashtra,India
11086,"Commenting at borivali station",NA,"09-09-2017 09:30",11466,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,2,Commenting,,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11087,"Touching and stalking at borivali station",na,"10-10-2017 09:32",11467,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"8 | 20","Touching /Groping | Stalking",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11088,"Facial expressions, whistle at borivali station",na,"26-10-2017 13:00",11468,"Borivali Station (W), Sundar Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.229925,72.85561,105,"1 | 6","Catcalls/Whistles | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11089,"Touching at borivali station",na,"20-10-2017 09:34",11469,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,8,"Touching /Groping",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11090,"Facial expressions, commenting at borvali station",na,"17-10-2017 12:00",11470,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"2 | 6","Commenting | Ogling/Facial Expressions/Staring",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11091,"Staring and catcalls at borivali station",na,"21-02-2017 13:00",11471,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"1 | 6","Catcalls/Whistles | Ogling/Facial Expressions/Staring",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11092,"Groping at borivali station",na,"13-09-2017 09:38",11472,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,8,"Touching /Groping",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11093,"Facial expressions, whistle, comments at borivali station",na,"16-10-2017 09:40",11473,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11094,"Ogling catcalls and stalking at borivali station",na,"04-09-2017 09:41",11474,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,"1 | 6 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Stalking",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11095,"Staring catcalls and commenting at borivali station",na,"12-06-2017 09:42",11475,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,"1 | 2 | 6","Catcalls/Whistles | Commenting | Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11096,"Facial expressions, whistle, stalking at borivali station",na,"02-09-2017 09:54",11476,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"1 | 6 | 20","Catcalls/Whistles | Ogling/Facial Expressions/Staring | Stalking",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11097,"Ogling at borivali station",na,"17-09-2017 09:56",11477,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,6,"Ogling/Facial Expressions/Staring",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11098,"Touching at borivali station",na,"26-10-2017 09:57",11478,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11099,"Groping at borivali station",na,"29-08-2017 09:58",11479,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11100,"Whistle, commenting at borivali station",na,"22-06-2017 09:59",11480,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,"1 | 2","Catcalls/Whistles | Commenting",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11101,"Commenting at borivali station",na,"23-10-2017 10:01",11481,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,2,Commenting,,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11102,"Touching at borivali station",na,"18-09-2017 10:03",11482,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11103,"Ogling and touching at borivali station",na,"06-11-2017 10:04",11483,"Borivali West Skywalk, Borivali West, Mumbai, Maharashtra, India",19.227747,72.855655,105,"6 | 8","Ogling/Facial Expressions/Staring | Touching /Groping",,400092,"Mhatre Wadi",Mumbai,Maharashtra,India
11104,"Groping at borivali station",na,"20-10-2017 10:05",11484,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11105,"Touching at borivali station",na,"29-06-2017 10:07",11485,"Sundar Nagar, Borivali East, Mumbai, Maharashtra 400066, India",19.229925,72.85561,105,8,"Touching /Groping",,400092,"Sundar Nagar",Mumbai,Maharashtra,India
11106,"Picha karna","Yhan par kuch ladke khde rhte han or ladkiyo ko dekh kar heran karte hae","26-10-2017 10:09",11486,"Harsidhi Park, Surendranagar, Gujarat 363008, India",22.258652,71.192381,105,"1 | 2 | 20","Catcalls/Whistles | Commenting | Stalking",,363520,,Kutiyana,Gujarat,India
11107,"पीछा करना","मार्किट मे जाते  हें ।  तो यहाँ पर लड़के छू कर जाते हें । गलत कमेँट करते हें ।","10-09-2017 10:11",11487,"1, Chokha Bazaar, Dariyapur, Ahmedabad, Gujarat 380002, India",23.033012,72.599705,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,380002,"Chokha Bazaar",Ahmedabad,Gujarat,India
11108,"तस्करी करना","इस मार्किट मे जब हम शॉपिंग करने गए थे तो वहाँ पर लड़के लोग गलत इशारे करते हें ।","24-11-2017 10:13",11488,"Sarangpur, Laxmi Bazar, Khadia, Ahmedabad, Gujarat 380002, India",23.024645,72.599593,105,"2 | 6 | 20","Commenting | Ogling/Facial Expressions/Staring | Stalking",,380002,"Laxmi Bazar",Ahmedabad,Gujarat,India
11109,"यौन आमंत्रण देना","यहा पर कई लड़कियों के साथ  रेप हुवा हें । रात के वकत घर से निकल ना ठीक नही होता हें । स्कूल जाते समय भी लड़के बसस्टॉप तक पीछा करते हें ।","09-08-2017 10:18",11489,"Near Chandola Talav, Police Chowki, Narol Rd, Danilimda, Ahmedabad, Gujarat 380028, India",22.996092,72.579674,105,"2 | 10 | 11 | 20","Commenting | Sexual Invites | Rape / Sexual Assault | Stalking",,380028,Chhipakuva,Ahmedabad,Gujarat,India
11110,"सिटी मारना","मे जब दरगाह जाती हूँ तो बहा पर लड़के खड़ेरहेते हें । और लड़िकयों को देख कर गलत इशारा करते हें ।","14-09-2017 10:20",11490,"Nr.Shahealam Dargah Opp.Delhi Hotel, Chhipakuva, Ahmedabad, Gujarat 380028, India",22.258652,71.192381,105,"1 | 2 | 8 | 20","Catcalls/Whistles | Commenting | Touching /Groping | Stalking",,363520,,Kutiyana,Gujarat,India
11111,"तस्करी करना","इस मार्किट मे जब शॉपिंग करने गए थे तो वहाँ पर लड़के लोग गलत इशारा कर रहे थे !","23-09-2017 10:21",11491,"Sarangpur, Laxmi Bazar, Khadia, Ahmedabad, Gujarat 380002, India",23.024645,72.599593,105,"1 | 2","Catcalls/Whistles | Commenting",,380002,"Laxmi Bazar",Ahmedabad,Gujarat,India
11112,"Picha karna","Yahn par kuch ladke khde rhete hae or ladkiyo ko dekh kar heran karte hae !","26-10-2017 10:23",11492,"Aastodia Bus Stop, Swami Vivekananda Rd, Gita Mandir, Ahmedabad, Gujarat 380001, India",23.016777,72.592211,105,"1 | 2 | 20","Catcalls/Whistles | Commenting | Stalking",,380001,"Gita Mandir",Ahmedabad,Gujarat,India
11113,"टिपणी करना","यहाँ पर आम पब्लिक का आना होता हें । यहाँ पर महिलाओ के साथ हरेस मेंट बोता हें । यहाँ पर सेफ्टी होना चहिये:","19-11-2017 12:00",11493,"Malek Saban Lake, Soni ni chali, Bapunagar, Ahmedabad, Gujarat 380024",23.026988,72.631563,105,"1 | 2 | 10 | 20","Catcalls/Whistles | Commenting | Sexual Invites | Stalking",,380038,Bapunagar,Ahmedabad,Gujarat,India
11114,"सिटी मारना","सुभा  7 बजे जब मे स्कूल जाती हूँ तो चार राते के पास बघारी लोग सिटी मरते हें ।","26-10-2017 11:13",11494,"Saraspur, Ahmedabad, Gujarat, India",23.028815,72.609009,105,"1 | 2","Catcalls/Whistles | Commenting",,380018,Saraspur,Ahmedabad,Gujarat,India
11115,"Sexually assaulted","Done by neighboring senior citizen","11-06-2008 10:03",11495,"Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",19.000258,72.823814,105,11,"Rape / Sexual Assault",,400013,"Lower Parel West",Mumbai,Maharashtra,India
11116,"Sexually assaulted","Done by neighboring senior citizen","11-06-2008 10:06",11496,"Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",19.000258,72.823814,105,11,"Rape / Sexual Assault",,400013,"Lower Parel West",Mumbai,Maharashtra,India
11117,"Touching during dark times","This usually takes place when the day slow downs and there are no people around at station","18-10-2017 10:08",11497,"Station Brahmanwadi, Kurla, 400024, Station Road, Kurla West, Kurla, Brahmanwadi, Kurla, Mumbai, Maharashtra 400070, India",19.065599,72.879154,105,8,"Touching /Groping",,400070,"Kurla West",Mumbai,Maharashtra,India
11118,Justice,"I was sexually assaulted and felt very uneasy knowing very well that i was in a safe place of prayer .","05-09-2015 10:09",11498,"Masjid Bandar, Mumbai, Maharashtra, India",18.9506,72.838255,105,"8 | 11","Touching /Groping | Rape / Sexual Assault",,400009,Vadgadi,Mumbai,Maharashtra,India
11119,"groping at busstand",na,"15-06-2015 10:11",11499,"Bannerghatta Road Bus Stop, Shop No.7, Outer Ring Road, Bannerughatta Approach Road Layout, 4th T Block East, Tilak Nagar, Jayanagar, Bengaluru, Karnataka 560011, India",12.92627,77.600329,105,8,"Touching /Groping",,560041,"4th T Block East",Bengaluru,Karnataka,India
11120,"कमेँट करना","जाती हें तो वहाँ आदमी कालू शयद की दरगाह के पास कुछ चरसी लोग रहेते हें । वो लोग चोरी करते हें । अगर महिला दरगाह मे लोग कमेँट करते हें । वो लोग नशा करते हें । वो जगह को सेफ रखना चाहिये !","12-10-2017 11:01",11500,"Kalupur Railway Station Rd, Sakar Bazzar, Kalupur, Ahmedabad, Gujarat 380002, India",23.028507,72.600679,105,"1 | 2","Catcalls/Whistles | Commenting",,380002,"Sakar Bazzar",Ahmedabad,Gujarat,India
